"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 21, 2019","1,819.26","1,798.05","1,824.12","1,787.80","5.77M","1.22%"
"Mar 20, 2019","1,797.27","1,769.94","1,799.50","1,767.03","6.27M","2.01%"
"Mar 19, 2019","1,761.85","1,753.51","1,784.16","1,753.51","6.36M","1.13%"
"Mar 18, 2019","1,742.15","1,712.70","1,750.00","1,712.63","5.43M","1.74%"
